Ticker,Năm,1. Doanh thu bán hàng và cung cấp dịch vụ,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),4. Giá vốn hàng bán,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),6. Doanh thu hoạt động tài chính,7. Chi phí tài chính,- Trong đó: Chi phí lãi vay,"8. Phần lãi lỗ trong công ty liên doanh, liên kết",9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác(40=31-32),15. Tổng lợi nhuận kế toán trước thuế(50=30+40),16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),19. Lợi nhuận sau thuế công ty mẹ,20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,21. Lãi cơ bản trên cổ phiếu(*),22. Lãi suy giảm trên cổ phiếu (*)
KDC,2016,2272416116876,33640684377,2238775432499,1364532605025,874242827474,1548026247947,95709391246,38641296719,129662518424,717930249544,255381906668,1482910046387,38601764837,14317340560,24284424277,1507194470664,328256661438,-4945622907,1183883432133,1175154632972,8728799161,6,6
KDC,2017,7118097737821,101772501229,7016325236592,5562876351228,1453448885364,641179572864,161220248439,157276630519,148223754880,1061728202516,457655985667,562247776486,21707536880,23316703491,-1609166611,560638609875,63019362603,57513816421,440105430851,339191934255,100913496596,1602,1602
KDC,2018,7720518286415,111950513323,7608567773092,6313279603143,1295288169949,229816043097,178621755022,155328377431,283946079387,1051106839891,412446135249,166875562271,17033982254,7371072502,9662909752,176538472023,15552633596,13355327746,147630510681,38977833951,108652676730,144,144
KDC,2019,7330203572799,120256399630,7209947173169,5579074788205,1630872384964,135649029485,159918346837,153593465233,239873038541,1119319900688,469104132697,258052072768,38024601784,12762855501,25261746283,283313819051,98419471049,-22363938484,207258286486,58476504661,148781781825,284,284
KDC,2020,8465765184497,142149476764,8323615707733,6558627299300,1764988408433,80969902910,143874132256,123638679427,171986454088,1044233676490,421933248111,407903708574,13202965907,5029321337,8173644570,416077353144,85030033028,809613367,330237706749,203733201262,126504505487,987,987
KDC,2021,10675274452835,178409982077,10496864470758,8445849542191,2051014928567,159919428645,193571933683,177888774790,110470724344,1196590673681,242722786530,688519687662,5243138141,5933368627,-690230486,687829457176,129604774860,-95065891202,653290573518,590401869878,62888703640,2560,2560
KDH,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KDH,2006.0,8025432000.0,,8025432000.0,4386932000.0,3638500000.0,4587000.0,58642000.0,58642000.0,,,2127184000.0,1457261000.0,1033000.0,,1033000.0,1458294000.0,,564381000.0,893913000.0,893913000.0,,,
KDH,2007.0,131166808000.0,,131166808000.0,77963720000.0,53203088000.0,2074452000.0,649632000.0,649632000.0,,,8379245000.0,39904930000.0,206793000.0,,206793000.0,40111723000.0,1034725000.0,12402669000.0,26674329000.0,25931414000.0,,2.0,
KDH,2008.0,41636050000.0,6558376000.0,35077674000.0,29756401000.0,5321273000.0,46614241000.0,18000000.0,18000000.0,,449863000.0,16733317000.0,30822703000.0,1335989000.0,843612000.0,492377000.0,30684678000.0,8300874000.0,-299485000.0,22683289000.0,21549587000.0,,1.0,
KDH,2009.0,145937533000.0,23273431000.0,122664102000.0,45069734000.0,77594368000.0,4923437000.0,3741478000.0,3741478000.0,,1113913000.0,15602737000.0,54825054000.0,891467000.0,975000.0,890492000.0,61273685000.0,541648000.0,15834203000.0,44897834000.0,45790649000.0,,1.0,
KDH,2010.0,774078415000.0,2320000000.0,771758415000.0,468424404000.0,303334011000.0,60864975000.0,23519623000.0,23519623000.0,,18910628000.0,20354401000.0,301295933000.0,1676783000.0,1871927000.0,-195144000.0,307940051000.0,11024285000.0,70820469000.0,226095297000.0,174719786000.0,,5.0,
KDH,2011.0,404017291000.0,177004856000.0,227012435000.0,163590925000.0,63421510000.0,66144520000.0,68439889000.0,68439889000.0,,6019048000.0,48610270000.0,298944000.0,7406498000.0,3004278000.0,4402220000.0,-1240102000.0,29545183000.0,-33166058000.0,2380773000.0,10310442000.0,,,
KDH,2012.0,98711528000.0,94962100000.0,3749428000.0,5060513000.0,-1311085000.0,9125748000.0,33667310000.0,33667310000.0,,567786000.0,25596748000.0,-53725644000.0,18367983000.0,7560977000.0,10807006000.0,-63798344000.0,7085407000.0,-13879984000.0,-57003767000.0,-55507663000.0,,,
KDH,2013.0,310132505000.0,197639297000.0,112493208000.0,144041991000.0,-31548783000.0,17253489000.0,29521985000.0,29521985000.0,,3054559000.0,46719465000.0,-177966851000.0,5824160000.0,766735000.0,5057425000.0,-176055551000.0,,-39393600000.0,-136661951000.0,-124545666000.0,,-3.0,
KDH,2014.0,630829839000.0,9751132000.0,621078707000.0,530324691000.0,90754016000.0,113786204000.0,35098794000.0,35098794000.0,,27618868000.0,35216057000.0,92051144000.0,17637533000.0,310748000.0,17326785000.0,104885646000.0,19349716000.0,22724400000.0,62811530000.0,102109114000.0,,2.0,
KDH,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KDH,2016,3938432166000,6789172000,3931642994000,2951969940000,979673054000,16495930000,110647824000,8648089000,10724635000,173123320000,117510214000,605612261000,13804653000,36818962000,-23014309000,582597952000,160404227000,16837673000,405356052000,371774722000,33581330000,1,1
KDH,2017,3061083503000,6271566000,3054811937000,2019002526000,1035809411000,72217799000,124950967000,9824847000,8314054000,109679562000,133862974000,747847761000,18930241000,37741785000,-18811544000,729036217000,193288033000,-23141749000,558889933000,502251041000,56638892000,2,2
KDH,2018,2920026535000,3431112000,2916595423000,1677391701000,1239203722000,199814534000,88660889000,31709502000,3999718000,99262050000,158135349000,1096959686000,36938967000,58397094000,-21458127000,1075501559000,267438458000,-1530139000,809593240000,808078193000,1515047000,2021,2021
KDH,2019.0,2844774366000.0,31420938000.0,2813353428000.0,1312924322000.0,1500429106000.0,41460133000.0,41617734000.0,1519427000.0,,115390554000.0,162284584000.0,1222596367000.0,32910340000.0,65666550000.0,-32756210000.0,1189840157000.0,284168467000.0,-11204972000.0,916876662000.0,915232845000.0,1643817000.0,2.0,2.0
KDH,2020.0,4616848433000.0,84779914000.0,4532068519000.0,2568451212000.0,1963617307000.0,34994379000.0,84692054000.0,,,246995212000.0,169410471000.0,1497513949000.0,33228706000.0,72334521000.0,-39105815000.0,1458408134000.0,321199130000.0,-17258457000.0,1154467461000.0,1152765513000.0,1701948000.0,2.0,2.0
KDH,2021.0,3746129199000.0,7761658000.0,3738367541000.0,1944624143000.0,1793743398000.0,20873540000.0,72701117000.0,15928769000.0,,204822813000.0,181777919000.0,1355315089000.0,263731413000.0,79064309000.0,184667104000.0,1539982193000.0,292734635000.0,42698698000.0,1204548860000.0,1202474135000.0,2074725000.0,1791.0,1791.0
KDM,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2006.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2007.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2008.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2009.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2010.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2011.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2012.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2013.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2014.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KDM,2016.0,74881322779.0,,74881322779.0,65500444287.0,9380878492.0,444553761.0,275327567.0,1631017174.0,,3669110514.0,3639823233.0,2241170939.0,1212029.0,1255888944.0,-1254676915.0,986494024.0,227698805.0,,758795219.0,758795219.0,,111.0,
KDM,2017.0,40134637689.0,,40134637689.0,38378262080.0,1756375609.0,238772388.0,427758927.0,427758927.0,,297680637.0,-24473570.0,1294182003.0,,56504207.0,-56504207.0,1237677796.0,351290996.0,,886386800.0,886386800.0,,125.0,
KDM,2018.0,14486995232.0,,14486995232.0,17576269619.0,-3089274387.0,1164959.0,170583087.0,,,54000000.0,895767387.0,-4208459902.0,7147526140.0,42574833.0,7104951307.0,2896491405.0,580187252.0,,2316304153.0,2316304153.0,,,
KDM,2019.0,49430311950.0,,49430311950.0,46363517735.0,3066794215.0,1270112556.0,24584319.0,,,,2438464688.0,1873857764.0,2361856000.0,2155364334.0,206491666.0,2080349430.0,147173363.0,,1933176067.0,1933176067.0,,272.0,
KDM,2020.0,12056699000.0,,12056699000.0,11869329600.0,187369400.0,1485898018.0,1499999998.0,,,,2042380809.0,-1869113389.0,82500.0,2966546.0,-2884046.0,-1871997435.0,,,-1871997435.0,-1871997435.0,,,
KDM,2021.0,21207000000.0,,21207000000.0,20039400000.0,1167600000.0,1646295033.0,,,,,1721856801.0,1092038232.0,7437483442.0,7465571839.0,-28088397.0,1063949835.0,193485026.0,,870464809.0,870464809.0,,12.0,
KHG,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2006.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2007.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2008.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2009.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2010.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2011.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2012.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2013.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2014.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2016.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2017.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2018.0,,,,,,,,,,,,,,,,,,,,,,,
KHG,2019.0,136649941164.0,,136649941164.0,89144410598.0,47505530566.0,25272978518.0,910202719.0,546202719.0,,35141663442.0,22384068396.0,14342574527.0,20299131.0,982473603.0,-962174472.0,13380400055.0,3224757717.0,,10155642338.0,10155642338.0,,85.0,
KHG,2020.0,302970443350.0,,302970443350.0,159868248240.0,143102195110.0,45594894089.0,23714895481.0,20373530400.0,,21337839818.0,22458863154.0,121185490746.0,640818998.0,623626260.0,17192738.0,121202683484.0,24497022618.0,,96705660866.0,96705660866.0,,709.0,
KHG,2021.0,1288142192101.0,,1288142192101.0,706593442384.0,581548749717.0,79833859359.0,68349772980.0,53733902196.0,,37485964321.0,39794485868.0,515752385907.0,3223149995.0,1693758177.0,1529391818.0,517281777725.0,103777338166.0,,413504439559.0,413504439559.0,,2243.0,
KHP,2005.0,306551057569.0,,306551057569.0,274221129646.0,32329927923.0,831152884.0,,,,10407219340.0,6208813917.0,14872157469.0,272648917.0,233650848.0,38998069.0,14911155538.0,4178147551.0,,10733007987.0,10733007987.0,,,
KHP,2006.0,646808099690.0,2514285.0,646805585405.0,581438068887.0,65367516518.0,3538556232.0,6070802171.0,6070802171.0,,21093470339.0,14921541836.0,25851492842.0,2668097835.0,1002520276.0,1665577559.0,27517070401.0,,,27517070401.0,27517070401.0,,1672.0,
KHP,2007.0,758937490453.0,32348184.0,758905142269.0,679068450833.0,79836691436.0,9729804812.0,4826910975.0,4826910975.0,,27248536047.0,15589092517.0,41837140500.0,5594865103.0,1041902998.0,4552962105.0,46390102605.0,,,46390102605.0,46390102605.0,,2678.0,
KHP,2008.0,842667373014.0,51557279.0,842615815735.0,727990315971.0,114625499764.0,7699453104.0,12417394996.0,12417394996.0,,37794448471.0,20444527305.0,37554695807.0,16197690149.0,1201887294.0,14995802855.0,52550498662.0,9414414781.0,-1575000000.0,44711083881.0,44711083881.0,,2255.0,
KHP,2009.0,1026034442718.0,635537.0,1026033807181.0,883695667074.0,142338140107.0,13467178700.0,11142051594.0,11142051594.0,,51316249727.0,24931414213.0,57116791271.0,8665021988.0,4692468070.0,3972553918.0,61089345189.0,10756322528.0,,50333022661.0,50333022661.0,,2409.0,
KHP,2010.0,1207774012394.0,926446.0,1207773085948.0,1044117029350.0,163656056598.0,44728698048.0,13924036753.0,13924036753.0,,54151170181.0,32780114321.0,97724693685.0,9233106981.0,868185075.0,8364921906.0,106322823466.0,17708590654.0,-468750000.0,89082982812.0,89082982812.0,,2345.0,
KHP,2011.0,1551153013106.0,7732981.0,1551145280125.0,1406729888773.0,144415391352.0,52867327900.0,15244789443.0,15244789443.0,,57546716857.0,36071346794.0,80107802418.0,11974179032.0,2303992481.0,9670186551.0,90728545357.0,17713755684.0,,73014789673.0,73014789673.0,,1774.0,
KHP,2012.0,1900251282182.0,,1900251282182.0,1713701012782.0,186550269400.0,36438242425.0,8424762326.0,8424762326.0,,60450722470.0,46853531045.0,103884111960.0,56459408906.0,22927575058.0,33531833848.0,137359050878.0,26982515896.0,-193017489.0,110569552471.0,110569552471.0,,2407.0,
KHP,2013.0,2241712227238.0,,2241712227238.0,2063911557466.0,177800669772.0,28119143866.0,9430574684.0,9430574684.0,,63957573843.0,43004902788.0,91835885913.0,6902739466.0,1193345535.0,5709393931.0,97399039053.0,23273307240.0,2236767489.0,71888964324.0,71888964324.0,,1766.0,
KHP,2014.0,2682934144964.0,,2682934144964.0,2483064702292.0,199869442672.0,40432111304.0,9935708241.0,9935708241.0,,83021947389.0,41270265532.0,103655743617.0,12982606546.0,23350886920.0,-10368280374.0,95298500619.0,24226204512.0,,71072296107.0,71072296107.0,,1693.0,
KHP,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KHP,2016.0,3457951408350.0,,3457951408350.0,3267861819538.0,190089588812.0,38866166055.0,15719881652.0,,,110892291425.0,52140515298.0,50203066492.0,52779498758.0,18499246837.0,34280251921.0,84483318413.0,19127596213.0,,65355722200.0,65355722200.0,,1.0,
KHP,2017.0,3764340151629.0,,3764340151629.0,3571675403696.0,192664747933.0,28929163862.0,36301880606.0,33197777632.0,,75453121656.0,73902900031.0,35936009502.0,29353523745.0,5140084379.0,24213439366.0,60149448868.0,15802899606.0,,44346549262.0,44346549262.0,,702.0,
KHP,2018.0,4522800493773.0,,4522800493773.0,4268830121229.0,253970372544.0,26454975353.0,45691916251.0,42611578596.0,,90617096897.0,87101923549.0,57014411200.0,34538937864.0,22881263534.0,11657674330.0,68672085530.0,14803511379.0,,53868574151.0,53868574151.0,,1245.0,
KHP,2019.0,5369101248752.0,,5369101248752.0,5130437631239.0,238663617513.0,22769759876.0,52760239679.0,51904567914.0,,81227501124.0,73586095936.0,53859540650.0,23087232566.0,5364492170.0,17722740396.0,71582281046.0,20499507585.0,,51082773461.0,51082773461.0,,812.0,
KHP,2020.0,4572888176180.0,,4572888176180.0,4261840960760.0,311047215420.0,21664031769.0,61923028421.0,61256183126.0,,131755291940.0,93228398731.0,45804528097.0,31149781848.0,12736445911.0,18413335937.0,64217864034.0,19075723541.0,,45142140493.0,45142140493.0,,727.0,
KHP,2021.0,4361399276305.0,,4361399276305.0,4114489843821.0,246909432484.0,27396557966.0,58465437044.0,58228715538.0,,69810764625.0,94005175180.0,52024613601.0,6092078190.0,2014925675.0,4077152515.0,56101766116.0,8068526157.0,,48033239959.0,48033239959.0,,836.0,836.0
KHS,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2006.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2007.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2008.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2009.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2010.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2011.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2012.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2013.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2014.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KHS,2016.0,904450560003.0,63824551.0,904386735452.0,821147724700.0,83239010752.0,4008188002.0,16353851394.0,15143952915.0,,20859002292.0,20169446719.0,29864898349.0,999262311.0,1584189205.0,-584926894.0,29279971455.0,172253964.0,-99072996.0,29206790487.0,28887296837.0,319493650.0,3903.0,3903.0
KHS,2017.0,1113196355556.0,2506449184.0,1110689906372.0,1018835830864.0,91854075508.0,2036749192.0,17294451466.0,16080336450.0,,34404407181.0,23412461641.0,18779504412.0,2182387.0,1933063109.0,-1930880722.0,16848623690.0,100729991.0,-99072996.0,16846966695.0,26478605546.0,-9631638851.0,2444.0,2444.0
KHS,2018.0,1140091400709.0,1524386839.0,1138567013870.0,1034586076699.0,103980937171.0,1157367601.0,17620420342.0,15507863868.0,,32052611598.0,26116603219.0,29348669613.0,6834080.0,227725633.0,-220891553.0,29127778060.0,99072996.0,-99072996.0,29127778060.0,32553035881.0,-3425257821.0,2586.0,2586.0
KHS,2019.0,1133680500992.0,4088580510.0,1129591920482.0,1023186635739.0,106405284743.0,2341390560.0,23704507732.0,22099902740.0,,28701270064.0,28522361830.0,27818535677.0,21875186.0,12514199.0,9360987.0,27827896664.0,99072996.0,-99072996.0,27827896664.0,26293783571.0,1534113093.0,2087.0,2087.0
KHS,2020.0,1191912262545.0,8068618707.0,1183843643838.0,1084967024330.0,98876619508.0,3579852786.0,30884655861.0,29312361164.0,,29039884656.0,27218889322.0,15313042455.0,67433250.0,1349713677.0,-1282280427.0,14030762028.0,99072996.0,-99072996.0,14030762028.0,19061201740.0,-5030439712.0,1419.0,1419.0
KHS,2021.0,1018981374788.0,1966034718.0,1017015340070.0,889640778403.0,127374561667.0,5185115880.0,20928323664.0,19274372227.0,,31338946060.0,21959873587.0,58332534236.0,548214261.0,2025312828.0,-1477098567.0,56855435669.0,99072996.0,-99072996.0,56855435669.0,57104265354.0,-248829685.0,4251.0,4251.0
KKC,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KKC,2006.0,325460580326.0,,325460580326.0,307101329310.0,18359251016.0,2530049683.0,10922777774.0,10922777774.0,,1841186399.0,2950440685.0,5174895841.0,1311236773.0,617543993.0,693692780.0,5868588621.0,490771404.0,,5377817217.0,5377817217.0,,1034.0,
KKC,2007.0,408244723421.0,,408244723421.0,370594128872.0,37650594549.0,3575647525.0,6828952561.0,6828952561.0,,3010965408.0,3964603664.0,27421720441.0,10405517498.0,8011348058.0,2394169440.0,29815889881.0,8348449167.0,,21467440714.0,21467440714.0,,4128.0,
KKC,2008.0,679203094899.0,,679203094899.0,610414071234.0,68789023665.0,8694920225.0,23180783137.0,23180783137.0,,3955206936.0,6232035550.0,968279673.0,15724722558.0,15296265231.0,428457327.0,1396737000.0,391086360.0,,1005650640.0,1005650640.0,,193.0,
KKC,2009.0,480358777804.0,,480358777804.0,461084195531.0,19274582273.0,9751212549.0,12752532517.0,12752532517.0,,3188749285.0,5397436232.0,35373372175.0,5055609167.0,3980689674.0,1074919493.0,36448291668.0,6349119565.0,,30099172103.0,30099172103.0,,5788.0,
KKC,2010.0,350850541841.0,,350850541841.0,315127185745.0,35723356096.0,2892977688.0,8308755894.0,8308755894.0,,3468364150.0,6110389300.0,16384934929.0,728776355.0,335045289.0,393731066.0,16778665995.0,4194666499.0,,12583999496.0,12583999496.0,,2420.0,
KKC,2011.0,333051538876.0,,333051538876.0,296794432636.0,36257106240.0,3115860674.0,6550918950.0,6550918950.0,,3914836529.0,6904086949.0,16902144923.0,15496035760.0,16205250374.0,-709214614.0,16192930309.0,2841495923.0,,13351434386.0,13351434386.0,,2752.0,
KKC,2012.0,407075342421.0,,407075342421.0,384423325016.0,22652017405.0,3160450019.0,4663617113.0,4663617113.0,,3909136541.0,6743436079.0,9878034496.0,969588627.0,326170931.0,643417696.0,10521452192.0,1847696795.0,,8673755397.0,8673755397.0,,1849.0,
KKC,2013.0,440792580516.0,,440792580516.0,407967659072.0,32824921444.0,3251499219.0,6227007195.0,6227007195.0,,3424969622.0,5910225898.0,18701930552.0,143918844.0,43667226.0,100251618.0,18802182170.0,4732940501.0,,14069241669.0,14069241669.0,,2998.0,
KKC,2014.0,539867578549.0,,539867578549.0,500047568220.0,39820010329.0,927383223.0,9664292700.0,9664292700.0,,4791305356.0,9363630014.0,14990401783.0,7814928321.0,7464863886.0,350064435.0,15340466218.0,3395521569.0,,11944944649.0,11944944649.0,,2546.0,
KKC,2015.0,,,,,,,,,,,,,,,,,,,,,,,
KKC,2016.0,488547971008.0,,488547971008.0,424127000158.0,64420970850.0,1899674261.0,6171176510.0,5689386511.0,,6642375065.0,10555842610.0,42951250926.0,239574364.0,152978505.0,86595859.0,43037846785.0,4328228676.0,,38709618109.0,38709618109.0,,78.0,
KKC,2017.0,,,,,,,,,,,,,,,,,,,,,,,
KKC,2018.0,346519719927.0,,346519719927.0,331610603520.0,14909116407.0,2441787572.0,10658877058.0,2364982442.0,,4471387997.0,6465689601.0,-4245050677.0,330023995.0,55874238.0,274149757.0,-3970900920.0,,,-3970900920.0,-3970900920.0,,-846.0,
KKC,2019.0,543854862031.0,,543854862031.0,534473304789.0,9381557242.0,3845467255.0,9267239798.0,6110096970.0,,4618750330.0,5934833859.0,-6593799490.0,1591567558.0,33074102.0,1558493456.0,-5035306034.0,,,-5035306034.0,-5035306034.0,,-1073.0,
KKC,2020.0,454419746137.0,,454419746137.0,434453465482.0,19966280655.0,1490292678.0,-533089752.0,4192717107.0,,4477856642.0,5990961247.0,11520845196.0,1468558364.0,789979.0,1467768385.0,12988613581.0,789990275.0,,12198623306.0,12198623306.0,,2600.0,
KKC,2021.0,349643463787.0,,349643463787.0,332360651401.0,17282812386.0,1439121654.0,1844671900.0,1666419715.0,,4483709946.0,5560998181.0,6832554013.0,838978390.0,566784209.0,272194181.0,7104748194.0,1423439747.0,,5681308447.0,5681308447.0,,1211.0,
KLF,2005.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2006.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2007.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2008.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2009.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2010.0,,,,,,,,,,,,,,,,,,,,,,,
KLF,2011.0,3853192993.0,,3853192993.0,2205389156.0,1647803837.0,7638389723.0,5407825000.0,5407825000.0,,4486363.0,3794847734.0,79034463.0,2253031.0,,2253031.0,81287494.0,,,81287494.0,81287494.0,,163.0,
KLF,2012.0,187042939603.0,,187042939603.0,181672076682.0,5370862921.0,16778719135.0,2803992220.0,2803992220.0,,2540521505.0,7028715101.0,9776353229.0,66661229.0,179569.0,66481660.0,9842834889.0,1990930200.0,,7851904690.0,7840994222.0,,886.0,
KLF,2013.0,368838432733.0,325957515.0,368512475218.0,329112606865.0,39399868353.0,22750883239.0,704567000.0,704567000.0,,7343302038.0,14100141033.0,40002741521.0,83360127.0,2248353.0,81111774.0,45102204615.0,10573068810.0,,34529135805.0,34499689283.0,,1328.0,
